"תנ""ך/נביאים/ספר זכריה/פרק יב/פסוק י",ושפכתי *על *בית דויד *ועל*  יושב ירושלם רוח חן ותחנונים והביטו אלי את אשר דקרו וספדו *עליו* כמספד *על *היחיד והמר *עליו* כהמר *על *הבכור
"תנ""ך/נביאים/ספר זכריה/פרק יג/פסוק ז",חרב עורי *על *רעי *ועל *גבר עמיתי נאם יהוה צבאות הך את הרעה ותפוצין הצאן והשבתי ידי *על *הצערים
"תנ""ך/נביאים/ספר זכריה/פרק יד/פסוק ד",ועמדו רגליו ביום ההוא *על *הר הזתים אשר *על *פני ירושלם מקדם ונבקע הר הזיתים מחציו מזרחה וימה גיא גדולה מאד ומש חצי ההר צפונה וחציו נגבה
"תנ""ך/נביאים/ספר זכריה/פרק יד/פסוק ט",והיה יהוה למלך *על *כל הארץ ביום ההוא יהיה יהוה אחד ושמו אחד
"תנ""ך/נביאים/ספר זכריה/פרק יד/פסוק יב",וזאת  תהיה המגפה אשר יגף יהוה את כל העמים אשר צבאו *על *ירושלם המק  בשרו והוא עמד *על *רגליו ועיניו תמקנה בחריהן ולשונו תמק בפיהם
"תנ""ך/נביאים/ספר זכריה/פרק יד/פסוק יג",והיה ביום ההוא תהיה מהומת יהוה רבה בהם והחזיקו איש יד רעהו ועלתה ידו *על *יד רעהו
"תנ""ך/נביאים/ספר זכריה/פרק יד/פסוק טז",והיה כל הנותר מכל הגוים הבאים *על *ירושלם ועלו מדי שנה בשנה להשתחות למלך יהוה צבאות ולחג את חג הסכות
"תנ""ך/נביאים/ספר זכריה/פרק יד/פסוק יז",והיה אשר לא יעלה מאת משפחות הארץ אל ירושלם להשתחות למלך יהוה צבאות ולא *עליהם* יהיה הגשם
"תנ""ך/נביאים/ספר זכריה/פרק יד/פסוק יח",ואם משפחת מצרים לא תעלה ולא באה ולא *עליהם* תהיה המגפה אשר יגף יהוה את הגוים אשר לא יעלו לחג את חג הסכות
"תנ""ך/נביאים/ספר זכריה/פרק יד/פסוק כ",ביום ההוא יהיה *על *מצלות הסוס קדש ליהוה והיה הסירות בבית יהוה כמזרקים לפני המזבח
"תנ""ך/נביאים/ספר מלאכי/פרק א/פסוק ה",ועיניכם תראינה ואתם תאמרו יגדל יהוה *מעל* לגבול ישראל
"תנ""ך/נביאים/ספר מלאכי/פרק א/פסוק ז",מגישים *על *מזבחי לחם מגאל ואמרתם במה גאלנוך באמרכם שלחן יהוה נבזה הוא
"תנ""ך/נביאים/ספר מלאכי/פרק ב/פסוק ב",אם לא תשמעו ואם לא תשימו *על *לב לתת כבוד לשמי אמר יהוה צבאות ושלחתי בכם את המארה וארותי את ברכותיכם וגם ארותיה כי אינכם שמים *על *לב
"תנ""ך/נביאים/ספר מלאכי/פרק ב/פסוק ג",הנני גער לכם את הזרע וזריתי פרש *על *פניכם פרש חגיכם ונשא אתכם אליו
"תנ""ך/נביאים/ספר מלאכי/פרק ב/פסוק יד",ואמרתם *על *מה *על* כי יהוה העיד בינך ובין  אשת נעוריך אשר אתה בגדתה בה והיא חברתך ואשת בריתך
"תנ""ך/נביאים/ספר מלאכי/פרק ב/פסוק טז",כי שנא שלח אמר יהוה אלהי ישראל וכסה חמס *על *לבושו אמר יהוה צבאות ונשמרתם ברוחכם ולא תבגדו
"תנ""ך/נביאים/ספר מלאכי/פרק ג/פסוק יג",חזקו *עלי* דבריכם אמר יהוה ואמרתם מה נדברנו *עליך*
"תנ""ך/נביאים/ספר מלאכי/פרק ג/פסוק יז",והיו לי אמר יהוה צבאות ליום אשר אני עשה סגלה וחמלתי *עליהם* כאשר יחמל איש *על *בנו העבד אתו
"תנ""ך/נביאים/ספר מלאכי/פרק ג/פסוק כב",זכרו תורת משה עבדי אשר צויתי אותו בחרב *על *כל ישראל חקים ומשפטים
"תנ""ך/נביאים/ספר מלאכי/פרק ג/פסוק כד",והשיב לב אבות *על *בנים ולב בנים *על *אבותם פן אבוא והכיתי את הארץ חרם
"תנ""ך/כתובים/ספר תהילים/פרק א/פסוק ג",והיה כעץ שתול *על *פלגי מים אשר פריו  יתן בעתו ועלהו לא יבול וכל אשר יעשה יצליח
"תנ""ך/כתובים/ספר תהילים/פרק א/פסוק ה",*על *כן  לא יקמו רשעים במשפט וחטאים בעדת צדיקים
"תנ""ך/כתובים/ספר תהילים/פרק ב/פסוק ב",יתיצבו  מלכי ארץ ורוזנים נוסדו יחד *על *יהוה *ועל *משיחו
"תנ""ך/כתובים/ספר תהילים/פרק ב/פסוק ו",ואני נסכתי מלכי *על *ציון הר קדשי
"תנ""ך/כתובים/ספר תהילים/פרק ג/פסוק ב",יהוה מה רבו צרי רבים קמים *עלי*
"תנ""ך/כתובים/ספר תהילים/פרק ג/פסוק ז",לא אירא מרבבות עם אשר סביב שתו *עלי*
"תנ""ך/כתובים/ספר תהילים/פרק ג/פסוק ט",ליהוה הישועה *על *עמך ברכתך סלה
"תנ""ך/כתובים/ספר תהילים/פרק ד/פסוק ה",רגזו ואל תחטאו אמרו בלבבכם *על *משכבכם ודמו סלה
"תנ""ך/כתובים/ספר תהילים/פרק ד/פסוק ז",רבים אמרים מי יראנו טוב נסה *עלינו* אור פניך יהוה
"תנ""ך/כתובים/ספר תהילים/פרק ה/פסוק יב",וישמחו כל חוסי בך לעולם ירננו ותסך *עלימו* ויעלצו בך אהבי שמך
"תנ""ך/כתובים/ספר תהילים/פרק ו/פסוק א",למנצח בנגינות *על *השמינית מזמור לדוד
"תנ""ך/כתובים/ספר תהילים/פרק ז/פסוק א",שגיון לדוד אשר שר ליהוה *על *דברי כוש בן ימיני
"תנ""ך/כתובים/ספר תהילים/פרק ז/פסוק ח",ועדת לאמים תסובבך *ועליה* למרום שובה
"תנ""ך/כתובים/ספר תהילים/פרק ז/פסוק ט",יהוה ידין עמים שפטני יהוה כצדקי וכתמי *עלי*
"תנ""ך/כתובים/ספר תהילים/פרק ז/פסוק יא",מגני *על *אלהים מושיע ישרי לב
"תנ""ך/כתובים/ספר תהילים/פרק ז/פסוק יז",ישוב עמלו בראשו *ועל* קדקדו חמסו ירד
"תנ""ך/כתובים/ספר תהילים/פרק ח/פסוק א",למנצח *על *הגתית מזמור לדוד
"תנ""ך/כתובים/ספר תהילים/פרק ח/פסוק ב",יהוה אדנינו מה אדיר שמך בכל הארץ אשר תנה הודך *על *השמים
"תנ""ך/כתובים/ספר תהילים/פרק ט/פסוק כ",קומה יהוה אל יעז אנוש ישפטו גוים *על *פניך
"תנ""ך/כתובים/ספר תהילים/פרק י/פסוק ג",כי הלל רשע *על *תאות נפשו ובצע ברך נאץ  יהוה
"תנ""ך/כתובים/ספר תהילים/פרק י/פסוק יג",*על *מה  נאץ רשע  אלהים אמר בלבו לא תדרש
"תנ""ך/כתובים/ספר תהילים/פרק י/פסוק יד",ראתה כי אתה  עמל וכעס  תביט לתת בידך *עליך* יעזב חלכה יתום אתה  היית עוזר
"תנ""ך/כתובים/ספר תהילים/פרק יא/פסוק ב",כי הנה הרשעים ידרכון קשת כוננו חצם *על *יתר לירות במו אפל לישרי לב
"תנ""ך/כתובים/ספר תהילים/פרק יא/פסוק ו",ימטר *על *רשעים פחים אש וגפרית ורוח זלעפות מנת כוסם
"תנ""ך/כתובים/ספר תהילים/פרק יב/פסוק א",למנצח *על *השמינית מזמור לדוד
"תנ""ך/כתובים/ספר תהילים/פרק יג/פסוק ג",עד אנה אשית עצות בנפשי יגון בלבבי יומם עד אנה  ירום איבי *עלי*
"תנ""ך/כתובים/ספר תהילים/פרק יג/פסוק ו",ואני  בחסדך בטחתי יגל לבי בישועתך אשירה ליהוה כי גמל *עלי*
"תנ""ך/כתובים/ספר תהילים/פרק יד/פסוק ב",יהוה משמים השקיף *על *בני אדם לראות היש משכיל דרש את אלהים
"תנ""ך/כתובים/ספר תהילים/פרק טו/פסוק ג",לא רגל  *על *לשנו לא עשה לרעהו רעה וחרפה לא נשא *על *קרבו
"תנ""ך/כתובים/ספר תהילים/פרק טו/פסוק ה",כספו  לא נתן בנשך ושחד *על *נקי לא לקח עשה אלה לא ימוט לעולם
"תנ""ך/כתובים/ספר תהילים/פרק טז/פסוק ב",אמרת ליהוה אדני אתה טובתי בל *עליך*
"תנ""ך/כתובים/ספר תהילים/פרק טז/פסוק ד",ירבו עצבותם אחר מהרו בל אסיך נסכיהם מדם ובל אשא את שמותם *על *שפתי
"תנ""ך/כתובים/ספר תהילים/פרק טז/פסוק ו",חבלים נפלו לי בנעמים אף נחלת שפרה *עלי*
"תנ""ך/כתובים/ספר תהילים/פרק יז/פסוק ט",מפני רשעים זו שדוני איבי בנפש יקיפו *עלי*
"תנ""ך/כתובים/ספר תהילים/פרק יח/פסוק יא",וירכב *על *כרוב ויעף וידא *על *כנפי רוח
"תנ""ך/כתובים/ספר תהילים/פרק יח/פסוק לד",משוה רגלי כאילות *ועל* במתי יעמידני
"תנ""ך/כתובים/ספר תהילים/פרק יח/פסוק מב",ישועו ואין מושיע *על *יהוה ולא ענם
"תנ""ך/כתובים/ספר תהילים/פרק יח/פסוק מג",ואשחקם כעפר *על *פני רוח כטיט חוצות אריקם
"תנ""ך/כתובים/ספר תהילים/פרק יח/פסוק נ",*על *כן  אודך בגוים  יהוה ולשמך אזמרה
"תנ""ך/כתובים/ספר תהילים/פרק יט/פסוק ז",מקצה השמים  מוצאו ותקופתו *על *קצותם ואין נסתר מחמתו
"תנ""ך/כתובים/ספר תהילים/פרק כא/פסוק ו",גדול כבודו בישועתך הוד והדר תשוה *עליו*
"תנ""ך/כתובים/ספר תהילים/פרק כא/פסוק יב",כי נטו *עליך* רעה חשבו מזמה בל יוכלו
"תנ""ך/כתובים/ספר תהילים/פרק כא/פסוק יג",כי תשיתמו שכם במיתריך תכונן *על *פניהם
"תנ""ך/כתובים/ספר תהילים/פרק כב/פסוק א",למנצח *על *אילת השחר מזמור לדוד
"תנ""ך/כתובים/ספר תהילים/פרק כב/פסוק י",כי אתה גחי מבטן מבטיחי *על *שדי אמי
"תנ""ך/כתובים/ספר תהילים/פרק כב/פסוק יא",*עליך* השלכתי מרחם מבטן אמי אלי אתה
"תנ""ך/כתובים/ספר תהילים/פרק כב/פסוק יד",פצו *עלי* פיהם אריה טרף ושאג
"תנ""ך/כתובים/ספר תהילים/פרק כב/פסוק יט",יחלקו בגדי להם *ועל *לבושי יפילו גורל
"תנ""ך/כתובים/ספר תהילים/פרק כג/פסוק ב",בנאות דשא ירביצני *על *מי מנחות ינהלני
"תנ""ך/כתובים/ספר תהילים/פרק כד/פסוק ב",כי הוא *על *ימים יסדה *ועל *נהרות יכוננה
"תנ""ך/כתובים/ספר תהילים/פרק כה/פסוק ח",טוב וישר יהוה *על *כן יורה חטאים בדרך
"תנ""ך/כתובים/ספר תהילים/פרק כז/פסוק ב",בקרב *עלי*  מרעים לאכל את בשרי צרי ואיבי לי המה כשלו ונפלו
"תנ""ך/כתובים/ספר תהילים/פרק כז/פסוק ג",אם תחנה *עלי*  מחנה לא יירא לבי אם תקום *עלי* מלחמה בזאת אני בוטח
"תנ""ך/כתובים/ספר תהילים/פרק כז/פסוק ו",ועתה ירום ראשי *על* איבי סביבותי ואזבחה באהלו זבחי תרועה אשירה ואזמרה ליהוה
"תנ""ך/כתובים/ספר תהילים/פרק כט/פסוק ג",קול יהוה *על *המים אל הכבוד הרעים יהוה *על *מים רבים
"תנ""ך/כתובים/ספר תהילים/פרק לא/פסוק יד",כי שמעתי  דבת רבים מגור מסביב בהוסדם יחד *עלי* לקחת נפשי זממו
"תנ""ך/כתובים/ספר תהילים/פרק לא/פסוק טו",ואני  *עליך* בטחתי יהוה אמרתי אלהי אתה
"תנ""ך/כתובים/ספר תהילים/פרק לא/פסוק יז",האירה פניך *על *עבדך הושיעני בחסדך
"תנ""ך/כתובים/ספר תהילים/פרק לא/פסוק יט",תאלמנה שפתי שקר הדברות *על *צדיק עתק בגאוה ובוז
"תנ""ך/כתובים/ספר תהילים/פרק לא/פסוק כד",אהבו את יהוה כל חסידיו אמונים נצר יהוה ומשלם *על *יתר עשה גאוה
"תנ""ך/כתובים/ספר תהילים/פרק לב/פסוק ד",כי  יומם ולילה תכבד *עלי* ידך נהפך לשדי בחרבני קיץ סלה
"תנ""ך/כתובים/ספר תהילים/פרק לב/פסוק ה",חטאתי אודיעך ועוני לא כסיתי אמרתי אודה *עלי* פשעי ליהוה ואתה נשאת עון חטאתי סלה
"תנ""ך/כתובים/ספר תהילים/פרק לב/פסוק ו",*על *זאת יתפלל כל חסיד  אליך לעת מצא רק לשטף מים רבים אליו לא יגיעו
"תנ""ך/כתובים/ספר תהילים/פרק לב/פסוק ח",אשכילך  ואורך בדרך זו תלך איעצה *עליך* עיני
"תנ""ך/כתובים/ספר תהילים/פרק לג/פסוק כב",יהי חסדך יהוה *עלינו* כאשר יחלנו לך
"תנ""ך/כתובים/ספר תהילים/פרק לה/פסוק יג",ואני  בחלותם לבושי שק עניתי בצום נפשי ותפלתי *על *חיקי תשוב
"תנ""ך/כתובים/ספר תהילים/פרק לה/פסוק טו",ובצלעי שמחו ונאספו נאספו *עלי* נכים ולא ידעתי קרעו ולא דמו
"תנ""ך/כתובים/ספר תהילים/פרק לה/פסוק טז",בחנפי לעגי מעוג חרק *עלי* שנימו
"תנ""ך/כתובים/ספר תהילים/פרק לה/פסוק כ",כי לא שלום ידברו *ועל* רגעי ארץ דברי מרמות יחשבון
"תנ""ך/כתובים/ספר תהילים/פרק לה/פסוק כא",וירחיבו *עלי* פיהם אמרו האח  האח ראתה עינינו
"תנ""ך/כתובים/ספר תהילים/פרק לה/פסוק כו",יבשו ויחפרו  יחדו שמחי רעתי ילבשו בשת וכלמה המגדילים *עלי*
"תנ""ך/כתובים/ספר תהילים/פרק לו/פסוק ה",און  יחשב *על *משכבו יתיצב *על *דרך לא טוב רע לא ימאס
"תנ""ך/כתובים/ספר תהילים/פרק לז/פסוק ד",והתענג *על *יהוה ויתן לך משאלת לבך
"תנ""ך/כתובים/ספר תהילים/פרק לז/פסוק ה",גול *על *יהוה דרכך ובטח *עליו* והוא יעשה
"תנ""ך/כתובים/ספר תהילים/פרק לז/פסוק י",ועוד מעט ואין רשע והתבוננת *על *מקומו ואיננו
"תנ""ך/כתובים/ספר תהילים/פרק לז/פסוק יא",וענוים יירשו ארץ והתענגו *על *רב שלום
"תנ""ך/כתובים/ספר תהילים/פרק לז/פסוק יב",זמם רשע לצדיק וחרק *עליו* שניו
"תנ""ך/כתובים/ספר תהילים/פרק לז/פסוק כט",צדיקים יירשו ארץ וישכנו לעד *עליה*
"תנ""ך/כתובים/ספר תהילים/פרק לח/פסוק ג",כי חציך נחתו בי ותנחת *עלי* ידך
"תנ""ך/כתובים/ספר תהילים/פרק לח/פסוק יז",כי אמרתי פן ישמחו לי במוט רגלי *עלי* הגדילו
"תנ""ך/כתובים/ספר תהילים/פרק לט/פסוק יא",הסר *מעלי* נגעך מתגרת ידך אני כליתי
"תנ""ך/כתובים/ספר תהילים/פרק לט/פסוק יב",בתוכחות *על *עון  יסרת איש ותמס כעש חמודו אך הבל כל אדם סלה
"תנ""ך/כתובים/ספר תהילים/פרק מ/פסוק ג",ויעלני  מבור שאון מטיט היון ויקם *על *סלע רגלי כונן אשרי
"תנ""ך/כתובים/ספר תהילים/פרק מ/פסוק ח",אז אמרתי הנה באתי במגלת ספר כתוב *עלי*
"תנ""ך/כתובים/ספר תהילים/פרק מ/פסוק יג",כי אפפו *עלי*  רעות עד אין מספר השיגוני עונתי ולא יכלתי לראות עצמו משערות ראשי ולבי עזבני
"תנ""ך/כתובים/ספר תהילים/פרק מ/פסוק טז",ישמו *על *עקב בשתם האמרים לי האח  האח
"תנ""ך/כתובים/ספר תהילים/פרק מא/פסוק ד",יהוה יסעדנו *על *ערש דוי כל משכבו הפכת בחליו
"תנ""ך/כתובים/ספר תהילים/פרק מא/פסוק ח",יחד *עלי* יתלחשו כל שנאי *עלי*  יחשבו רעה לי
"תנ""ך/כתובים/ספר תהילים/פרק מא/פסוק י",גם איש שלומי  אשר בטחתי בו אוכל לחמי הגדיל *עלי* עקב
"תנ""ך/כתובים/ספר תהילים/פרק מא/פסוק יב",בזאת ידעתי כי חפצת בי כי לא יריע איבי *עלי*
"תנ""ך/כתובים/ספר תהילים/פרק מב/פסוק ב",כאיל תערג *על *אפיקי מים כן נפשי תערג אליך אלהים
"תנ""ך/כתובים/ספר תהילים/פרק מב/פסוק ה",אלה אזכרה  ואשפכה *עלי*  נפשי כי אעבר  בסך אדדם עד בית אלהים בקול רנה ותודה המון חוגג
"תנ""ך/כתובים/ספר תהילים/פרק מב/פסוק ו",מה תשתוחחי  נפשי ותהמי *עלי* הוחילי לאלהים כי עוד אודנו ישועות פניו
"תנ""ך/כתובים/ספר תהילים/פרק מב/פסוק ז",אלהי *עלי* נפשי תשתוחח *על *כן אזכרך מארץ ירדן וחרמונים מהר מצער
"תנ""ך/כתובים/ספר תהילים/פרק מב/פסוק ח",תהום אל תהום קורא לקול צנוריך כל משבריך וגליך *עלי* עברו
"תנ""ך/כתובים/ספר תהילים/פרק מב/פסוק יב",מה תשתוחחי  נפשי ומה תהמי *עלי* הוחילי לאלהים כי עוד אודנו ישועת פני ואלהי
"תנ""ך/כתובים/ספר תהילים/פרק מג/פסוק ה",מה תשתוחחי  נפשי ומה תהמי *עלי* הוחילי לאלהים כי עוד אודנו ישועת פני ואלהי
"תנ""ך/כתובים/ספר תהילים/פרק מד/פסוק כ",כי דכיתנו במקום תנים ותכס *עלינו* בצלמות
"תנ""ך/כתובים/ספר תהילים/פרק מד/פסוק כג",כי *עליך* הרגנו כל היום נחשבנו כצאן טבחה
"תנ""ך/כתובים/ספר תהילים/פרק מה/פסוק א",למנצח *על *ששנים לבני קרח משכיל שיר ידידת
"תנ""ך/כתובים/ספר תהילים/פרק מה/פסוק ג",יפיפית מבני אדם הוצק חן בשפתותיך *על *כן ברכך אלהים לעולם
"תנ""ך/כתובים/ספר תהילים/פרק מה/פסוק ד",חגור חרבך *על *ירך גבור הודך והדרך
"תנ""ך/כתובים/ספר תהילים/פרק מה/פסוק ה",והדרך  צלח רכב *על *דבר אמת וענוה צדק ותורך נוראות ימינך
"תנ""ך/כתובים/ספר תהילים/פרק מה/פסוק ח",אהבת צדק ותשנא רשע *על *כן  משחך אלהים אלהיך שמן ששון מחבריך
"תנ""ך/כתובים/ספר תהילים/פרק מה/פסוק יח",אזכירה שמך בכל דר ודר *על *כן עמים יהודך לעלם ועד
"תנ""ך/כתובים/ספר תהילים/פרק מו/פסוק א",למנצח לבני קרח *על *עלמות שיר
"תנ""ך/כתובים/ספר תהילים/פרק מו/פסוק ג",*על *כן לא נירא בהמיר ארץ ובמוט הרים בלב ימים
"תנ""ך/כתובים/ספר תהילים/פרק מז/פסוק ג",כי יהוה עליון נורא מלך גדול *על *כל הארץ
"תנ""ך/כתובים/ספר תהילים/פרק מז/פסוק ט",מלך אלהים *על *גוים אלהים ישב  *על *כסא קדשו
"תנ""ך/כתובים/ספר תהילים/פרק מח/פסוק יא",כשמך אלהים כן תהלתך *על *קצוי ארץ צדק מלאה ימינך
"תנ""ך/כתובים/ספר תהילים/פרק מח/פסוק טו",כי זה  אלהים אלהינו עולם ועד הוא ינהגנו *על *מות
"תנ""ך/כתובים/ספר תהילים/פרק מט/פסוק ז",הבטחים *על *חילם וברב עשרם יתהללו
"תנ""ך/כתובים/ספר תהילים/פרק מט/פסוק יב",קרבם בתימו  לעולם משכנתם לדר ודר קראו בשמותם *עלי* אדמות
"תנ""ך/כתובים/ספר תהילים/פרק נ/פסוק ד",יקרא אל השמים *מעל* ואל הארץ לדין עמו
"תנ""ך/כתובים/ספר תהילים/פרק נ/פסוק ה",אספו לי חסידי כרתי בריתי *עלי *זבח
"תנ""ך/כתובים/ספר תהילים/פרק נ/פסוק ח",לא *על *זבחיך אוכיחך ועולתיך לנגדי תמיד
"תנ""ך/כתובים/ספר תהילים/פרק נ/פסוק טז",ולרשע  אמר אלהים מה לך לספר חקי ותשא בריתי *עלי *פיך
"תנ""ך/כתובים/ספר תהילים/פרק נא/פסוק כא",אז תחפץ זבחי צדק עולה וכליל אז יעלו *על *מזבחך פרים
"תנ""ך/כתובים/ספר תהילים/פרק נב/פסוק ח",ויראו צדיקים וייראו *ועליו* ישחקו
"תנ""ך/כתובים/ספר תהילים/פרק נג/פסוק א",למנצח *על *מחלת משכיל לדוד
"תנ""ך/כתובים/ספר תהילים/פרק נג/פסוק ג",אלהים משמים השקיף *על *בני אדם לראות היש משכיל דרש את אלהים
"תנ""ך/כתובים/ספר תהילים/פרק נד/פסוק ה",כי זרים  קמו *עלי* ועריצים בקשו נפשי לא שמו אלהים לנגדם סלה
"תנ""ך/כתובים/ספר תהילים/פרק נה/פסוק ד",מקול אויב מפני עקת רשע כי ימיטו *עלי* און ובאף ישטמוני
"תנ""ך/כתובים/ספר תהילים/פרק נה/פסוק ה",לבי יחיל בקרבי ואימות מות נפלו *עלי*
"תנ""ך/כתובים/ספר תהילים/פרק נה/פסוק יא",יומם ולילה יסובבה *על *חומתיה ואון ועמל בקרבה
"תנ""ך/כתובים/ספר תהילים/פרק נה/פסוק יג",כי לא אויב יחרפני ואשא לא משנאי *עלי* הגדיל ואסתר ממנו
"תנ""ך/כתובים/ספר תהילים/פרק נה/פסוק טז",(ישי) [ישי] (מות) [מות]  *עלימו* ירדו שאול חיים כי רעות במגורם בקרבם
"תנ""ך/כתובים/ספר תהילים/פרק נה/פסוק כג",השלך *על *יהוה  יהבך והוא יכלכלך לא יתן לעולם מוט לצדיק
"תנ""ך/כתובים/ספר תהילים/פרק נו/פסוק א",למנצח  *על *יונת אלם רחקים לדוד מכתם באחז אתו פלשתים בגת
"תנ""ך/כתובים/ספר תהילים/פרק נו/פסוק ו",כל היום דברי יעצבו *עלי* כל מחשבתם לרע
"תנ""ך/כתובים/ספר תהילים/פרק נו/פסוק ח",*על *און פלט למו באף עמים  הורד אלהים
"תנ""ך/כתובים/ספר תהילים/פרק נו/פסוק יג",*עלי* אלהים נדריך אשלם תודת לך
"תנ""ך/כתובים/ספר תהילים/פרק נז/פסוק ג",אקרא לאלהים עליון לאל גמר *עלי*
"תנ""ך/כתובים/ספר תהילים/פרק נז/פסוק ו",רומה *על *השמים אלהים *על* כל הארץ כבודך
"תנ""ך/כתובים/ספר תהילים/פרק נז/פסוק יב",רומה *על *שמים אלהים *על* כל הארץ כבודך
"תנ""ך/כתובים/ספר תהילים/פרק נט/פסוק ד",כי הנה ארבו לנפשי יגורו *עלי* עזים לא פשעי ולא חטאתי יהוה
"תנ""ך/כתובים/ספר תהילים/פרק ס/פסוק א",למנצח *על *שושן עדות מכתם לדוד ללמד
"תנ""ך/כתובים/ספר תהילים/פרק ס/פסוק י",מואב  סיר רחצי *על *אדום אשליך נעלי *עלי* פלשת התרעעי
"תנ""ך/כתובים/ספר תהילים/פרק סא/פסוק א",למנצח  *על *נגינת לדוד
"תנ""ך/כתובים/ספר תהילים/פרק סא/פסוק ז",ימים *על *ימי מלך תוסיף שנותיו כמו דר ודר
"תנ""ך/כתובים/ספר תהילים/פרק סב/פסוק א",למנצח *על *ידותון מזמור לדוד
"תנ""ך/כתובים/ספר תהילים/פרק סב/פסוק ד",עד אנה  תהותתו *על* איש תרצחו כלכם כקיר נטוי גדר הדחויה
"תנ""ך/כתובים/ספר תהילים/פרק סב/פסוק ח",*על *אלהים ישעי וכבודי צור עזי מחסי באלהים
"תנ""ך/כתובים/ספר תהילים/פרק סג/פסוק ז",אם זכרתיך *על *יצועי באשמרות אהגה בך
"תנ""ך/כתובים/ספר תהילים/פרק סג/פסוק יא",יגירהו *על *ידי חרב מנת שעלים יהיו
"תנ""ך/כתובים/ספר תהילים/פרק סד/פסוק ט",ויכשילוהו *עלימו* לשונם יתנדדו כל ראה בם
"תנ""ך/כתובים/ספר תהילים/פרק סו/פסוק ה",לכו וראו מפעלות אלהים נורא עלילה *על *בני אדם
"תנ""ך/כתובים/ספר תהילים/פרק סח/פסוק ל",מהיכלך *על *ירושלם לך יובילו מלכים שי
"תנ""ך/כתובים/ספר תהילים/פרק סח/פסוק לה",תנו עז לאלהים *על *ישראל גאותו ועזו בשחקים
"תנ""ך/כתובים/ספר תהילים/פרק סט/פסוק א",למנצח *על *שושנים לדוד
"תנ""ך/כתובים/ספר תהילים/פרק סט/פסוק ח",כי *עליך* נשאתי חרפה כסתה כלמה פני
"תנ""ך/כתובים/ספר תהילים/פרק סט/פסוק י",כי קנאת ביתך אכלתני וחרפות חורפיך נפלו *עלי*
"תנ""ך/כתובים/ספר תהילים/פרק סט/פסוק טז",אל תשטפני  שבלת מים ואל תבלעני מצולה ואל תאטר *עלי* באר פיה
"תנ""ך/כתובים/ספר תהילים/פרק סט/פסוק כה",שפך *עליהם* זעמך וחרון אפך ישיגם
"תנ""ך/כתובים/ספר תהילים/פרק סט/פסוק כח",תנה עון *על *עונם ואל יבאו בצדקתך
"תנ""ך/כתובים/ספר תהילים/פרק ע/פסוק ד",ישובו *על *עקב בשתם האמרים האח  האח
"תנ""ך/כתובים/ספר תהילים/פרק עא/פסוק ו",*עליך*  נסמכתי מבטן ממעי אמי אתה גוזי בך תהלתי תמיד
"תנ""ך/כתובים/ספר תהילים/פרק עא/פסוק יד",ואני תמיד איחל והוספתי *על *כל תהלתך
"תנ""ך/כתובים/ספר תהילים/פרק עב/פסוק ו",ירד כמטר *על *גז כרביבים זרזיף ארץ
"תנ""ך/כתובים/ספר תהילים/פרק עב/פסוק יג",יחס *על *דל ואביון ונפשות אביונים יושיע
"תנ""ך/כתובים/ספר תהילים/פרק עד/פסוק יג",אתה פוררת בעזך ים שברת ראשי תנינים *על *המים
"תנ""ך/כתובים/ספר תהילים/פרק עז/פסוק א",למנצח *על *(ידיתון) [ידותון] לאסף מזמור
"תנ""ך/כתובים/ספר תהילים/פרק עח/פסוק כד",וימטר *עליהם* מן לאכל ודגן שמים נתן למו
"תנ""ך/כתובים/ספר תהילים/פרק עח/פסוק כז",וימטר *עליהם* כעפר שאר וכחול ימים עוף כנף
"תנ""ך/כתובים/ספר תהילים/פרק עח/פסוק עא",מאחר *עלות* הביאו לרעות ביעקב עמו ובישראל נחלתו
"תנ""ך/כתובים/ספר תהילים/פרק עט/פסוק ו",שפך חמתך אל הגוים אשר לא ידעוך *ועל* ממלכות אשר בשמך לא קראו
"תנ""ך/כתובים/ספר תהילים/פרק עט/פסוק ט",עזרנו  אלהי ישענו *על *דבר כבוד שמך והצילנו וכפר *על *חטאתינו למען שמך
"תנ""ך/כתובים/ספר תהילים/פרק פ/פסוק טז",וכנה אשר נטעה ימינך *ועל *בן אמצתה לך
"תנ""ך/כתובים/ספר תהילים/פרק פ/פסוק יח",תהי ידך *על *איש ימינך *על *בן אדם אמצת לך
"תנ""ך/כתובים/ספר תהילים/פרק פא/פסוק א",למנצח  *על *הגתית לאסף
"תנ""ך/כתובים/ספר תהילים/פרק פא/פסוק ו",עדות  ביהוסף שמו בצאתו *על *ארץ מצרים שפת לא ידעתי אשמע
"תנ""ך/כתובים/ספר תהילים/פרק פא/פסוק ח",בצרה קראת ואחלצך אענך בסתר רעם אבחנך *על *מי מריבה סלה
"תנ""ך/כתובים/ספר תהילים/פרק פא/פסוק טו",כמעט אויביהם אכניע *ועל* צריהם אשיב ידי
"תנ""ך/כתובים/ספר תהילים/פרק פג/פסוק ד",*על *עמך יערימו סוד ויתיעצו *על *צפוניך
"תנ""ך/כתובים/ספר תהילים/פרק פג/פסוק ו",כי נועצו לב יחדו *עליך* ברית יכרתו
"תנ""ך/כתובים/ספר תהילים/פרק פג/פסוק יט",וידעו כי אתה שמך יהוה לבדך עליון *על *כל הארץ
